id,phId,name,tagline,description,thumbnailUrl,launchDate,upvotes,score,speedScore,marketScore,pmfScore,networkScore,growthScore,uncertaintyScore,scoreExplanation,createdAt,updatedAt
20869d0d-13b9-42b5-b9af-54a1e3799756,1075971,Rent Affordability Calculator,“Free rent calculator to estimate affordable rent.”,"Find how much rent you can afford based on income, expenses and savings. Smart budget-based rent affordability calculator.",https://ph-files.imgix.net/1837a942-f76b-459e-9333-7dcc0c7ae762.png?auto=format,2026-02-12T08:01:00Z,0,5,9,3,6,1,2,9,"While the launch demonstrates good speed and risk management for validating a simple utility, its lack of inherent network effects, limited hyper-growth potential, and challenge in differentiating within a crowded market suggest it's not well-aligned with key Blitzscaling principles for massive scale.",2026-02-12T09:42:32.841Z,2026-02-12T09:42:32.841Z
488f3c1f-88b1-42cb-9539-ef619c8f9e58,1072860,WebTerm,Safely run even rm -rf / — all in your browser.,"WebTerm now lets you safely run even the most dangerous Linux commands like `rm -rf /`, right in your browser — no setup needed. I’ve added wildcard (glob) support, expanded command and option coverage, and made interactions clearer for beginners. Unlike other terminal emulators or learning tools, WebTerm offers a realistic CLI experience instantly, without risk! It’s the most frictionless way to explore and learn the command line.",https://ph-files.imgix.net/657d9833-a91c-4d9f-9275-f71c68ea58b6.png?auto=format,2026-02-05T08:01:00Z,61,7.2,8,9,9,2,8,7,"WebTerm demonstrates strong PMF and hyper-growth potential by offering a frictionless, safe CLI learning experience for a massive market, but its description does not indicate inherent network effects.",2026-02-06T05:41:56.193Z,2026-02-06T05:41:56.193Z
280b26c3-ed63-4357-9213-02f03e0096e7,1073326,Lindy Assistant,Proactive assistant that does tasks without being prompted,"Lindy is your AI executive assistant. Takes 2min to set up and saves you 2h a day. Proactively manages your inbox, meetings, and calendar. You don't even have to ask. It triages emails, preps for meetings, takes notes, and sends follow-ups automatically.",https://ph-files.imgix.net/7bd21339-b846-4ea1-b107-29e3b2144610.png?auto=format,2026-02-12T08:01:00Z,169,8,9,10,9,8,9,5,"Lindy shows strong potential for hyper-growth due to addressing a massive market with an acute pain point via proactive AI and significant network effects, though it faces substantial challenges in managing AI reliability, user trust, and privacy risks in a competitive landscape.",2026-02-12T16:51:48.394Z,2026-02-12T16:51:48.394Z
e3feba6f-5922-4245-b1d9-ebf3b9387574,1075258,GuageAI,The ROI and Security Layer for all AI Coding Assistants,"Most engineering teams are flying blind with their AI spend. GuageAI is the ""Flight Data Recorder"" for the agentic era. Whether your team uses Copilot, Cursor, Claude, or ChatGPT, GuageAI uses zero-config setup to deliver: Live ROI Dashboards: Real-time dollar-savings vs. seat costs. Code Quality Scores: Detect AI-bloat and hotspots before they hit production. Security Guardrails: Automated triage for AI-induced vulnerabilities. Stop guessing impact of AI on your project, start measuring it.",https://ph-files.imgix.net/a0771b1d-422b-4aec-8086-a46a2ad05b9e.png?auto=format,2026-02-08T08:01:00Z,2,7,7,9,9,3,8,7,"GuageAI demonstrates strong product-market fit in a massive, rapidly growing market with high hyper-growth potential due to its zero-config setup and ability to help customers manage AI-related risks, though direct network effects are limited.",2026-02-08T14:22:12.379Z,2026-02-08T14:22:12.379Z
59cedee5-ccc3-4d53-9ee2-bd66a4eec7b4,1074167,ClawApp,The easiest way to automate tasks with OpenClaw,"ClawApp is a macOS desktop app designed to simplify working with OpenClaw bots. It replaces manual setup and fragmented tooling with a guided, all-in-one experience. Users can install, manage, and run local agents without worrying about configuration or system internals. ClawApp focuses on clarity and speed, making it easy to get a local OpenClaw agent running and ready to use within minutes.",https://ph-files.imgix.net/8142372b-dba9-422f-ac35-ac3d0ea1149e.png?auto=format,2026-02-06T08:01:00Z,143,6,7,5,8,3,6,6,"ClawApp demonstrates a strong product-market fit by simplifying OpenClaw for macOS users and launching quickly, but its overall blitzscaling potential is constrained by the dependency on the OpenClaw ecosystem, platform limitations, and a lack of direct network effects.",2026-02-07T01:42:38.935Z,2026-02-07T01:42:38.935Z
3392a328-d6b1-46e8-89b8-34b9d5c116e5,1075494,cyrex crypto paper trading ,The best way to learn crypto trading without risking money.,"Cyrex is the professional crypto simulator that lets you practice trading Bitcoin, ETH, and SOL with real-time market data — without risking a single dollar. Master technical analysis, test advanced strategies, and use pro tools like Stop Loss, Take Profit, and 100x Leverage in a safe environment. Whether you want to learn risk management or test new trading setups, Cyrex provides the perfect sandbox to sharpen your skills before hitting the real market.",https://ph-files.imgix.net/9012bdb0-24df-4635-b532-5ced99f0d25f.png?auto=format,2026-02-08T08:01:00Z,0,7,7,9,8,5,8,7,"Cyrex leverages a massive market need for risk-free crypto trading education with strong product-market fit, offering solid hyper-growth potential despite needing to cultivate network effects and proactively manage inherent crypto market uncertainties.",2026-02-08T10:20:13.928Z,2026-02-08T10:20:13.928Z
16824090-ba8d-4fab-9086-e031300efb16,1075606,DMIT,Turn inbound chaos into clarity,"DMIT is an intent-first access layer for high-signal inbound. Instead of optimising for message volume or productivity hacks, it estimates the probability that an incoming interaction will create real value for the recipient. Anyone can reach you through a single link — but every message is evaluated",https://ph-files.imgix.net/b3d5f003-1f38-403d-b8c3-b54e9a97c7d0.png?auto=format,2026-02-09T08:01:00Z,1,7,4,9,8,7,8,5,"DMIT shows strong potential for Product-Market Fit, hyper-growth, and data network effects by addressing a massive market need, but the description lacks explicit evidence of organizational speed and faces significant technical and trust management risks.",2026-02-09T23:31:53.709Z,2026-02-09T23:31:53.709Z
ce2805ed-a7e0-4b6a-ad61-080fd0c59948,1074992,MY INTERIOR DESIGN AI,Instant Room Makeovers Powered by AI,"Unlike traditional design software or generic inspiration tools, MyInteriorDesignAI lets you instantly visualize design ideas directly on your own room photos. It’s built for real-world use—helping designers, realtors, and homeowners explore styles faster, communicate concepts better, and make confident decisions before a single piece of furniture is moved. We believe you should only pay for the value you receive. That’s why we’ve completely eliminated the ""monthly subscription trap.""",https://ph-files.imgix.net/c52e7cc6-28af-4792-b98d-d7e3c27000c3.png?auto=format,2026-02-07T08:01:00Z,2,7,7,9,8,2,8,6,"MY INTERIOR DESIGN AI demonstrates strong blitzscaling potential through its scalable AI technology, vast target market, and compelling product-market fit with its instant visualization and pay-for-value model, despite lacking direct network effects.",2026-02-08T07:35:29.274Z,2026-02-08T07:35:29.274Z
95e46369-72cb-4f9c-a4b9-af02576443eb,1078217,Bucket List Goals,"Turn your dreams into achievable goals—create, track etc.","Build your ultimate bucket list from 100s of curated ideas across travel, skills, food, and life milestones. Track progress, set deadlines, upload photos, and print beautiful checklists for your wall. Turn ""someday"" into today. Free to start.",https://ph-files.imgix.net/eba90f22-da85-45cc-8012-f1b792035b77.png?auto=format,2026-02-15T08:01:00Z,3,7,7,9,8,4,8,7,"Targeting a massive market with strong PMF potential and high hyper-growth, Bucket List Goals demonstrates good speed and risk management, though its current description lacks strong explicit network effects.",2026-02-15T15:20:00.728Z,2026-02-15T15:20:00.728Z
b00d56d1-4de8-44f1-b4f9-545820221cf8,1075784,FreshHires,"Apply to jobs posted TODAY, not weeks ago","FreshHires is a real-time UK job aggregator that shows ONLY jobs posted in the last 24 hours. The Problem: - Most job boards show outdated listings - By the time you apply, there are already 100+ applicants - Hiring managers stop looking after the first wave The Solution: - Only jobs posted 00:00-23:59 TODAY - Updates every 60 seconds - Smart deduplication - One-click apply Perfect for: ✅ Software developers ✅ Data analysts ✅ Marketing professionals ✅ Anyone tired of ""position filled"" responses",https://ph-files.imgix.net/0d3ec003-07e3-4657-9f61-bb9c5ef35808.png?auto=format,2026-02-08T05:29:30Z,0,7,8,7,9,2,8,7,"FreshHires demonstrates strong Product-Market Fit and hyper-growth potential by directly addressing a critical user pain point with a scalable, speed-focused solution, though it lacks significant network effects.",2026-02-08T06:00:50.752Z,2026-02-08T06:00:50.752Z
5fade6f8-cf03-41a9-95d4-5437212b0db0,1073540,Chillow Chrome Extension,Adding comment section to Zillow listings,Add a comment section to Zillow real estate listings.,https://ph-files.imgix.net/07031efb-9863-40f9-99e3-11636c1224e5.png?auto=format,2026-02-06T08:01:00Z,0,5,9,5,4,6,4,3,"Chillow demonstrates speed in launching an MVP, but faces significant market and PMF uncertainties, limited hyper-growth potential, and substantial platform dependency risks from Zillow.",2026-02-07T01:38:10.008Z,2026-02-07T01:38:10.008Z
6389adf1-a067-4e3d-88c3-f7d54e167b68,1075360,Fitspire: 5 Minute Workout,5 Minute Workout for Busy People,"FitSpire is your personal 5-minute workout companion designed for busy people who want real fitness results without long gym sessions. Whether you want to lose belly fat, build strength, improve stamina, or stay active daily, FitSpire delivers quick, effective, and scientifically structured workouts you can do anywhere. ONLY 5 MINUTES A DAY FitSpire creates short, powerful workout routines that fit perfectly into your schedule. No excuses. No long commitments.",https://ph-files.imgix.net/622fec55-c0d8-4dd8-a3ff-71efad1f9302.webp?auto=format,2026-02-07T08:01:00Z,3,6.7,7,9,8.5,2,7.5,6,"The product boasts strong PMF and immense market potential for busy individuals, but lacks evident network effects, which somewhat limits its pure Blitzscaling potential despite a highly scalable digital format.",2026-02-07T10:19:45.890Z,2026-02-07T10:19:45.890Z
f494ed10-bf16-436e-acd8-62cf22014487,1073993,ReaderPulse,"See exactly where readers laugh, cry, and get confused",ReaderPulse lets fiction authors gather real feedback on their manuscripts—without the awkwardness of asking friends or the chaos of Google Docs.,https://ph-files.imgix.net/7e1911c7-9ee4-4a17-8b56-bd0b229ee3f1.png?auto=format,2026-02-06T08:01:00Z,0,8,8,8,9,7,8,6,"ReaderPulse demonstrates strong potential with a clear product-market fit addressing a significant need for authors in a large market, though its network effects are indirect and managing feedback quality will be key to mitigating inherent platform risks.",2026-02-07T01:44:40.361Z,2026-02-07T01:44:40.361Z
505cdbc3-78b0-420a-8a06-fcc5e066d95f,1073962,Startup Name Generator ,Small Startup Name Generator Free,Generate creative startup and business names. Our startup name generator helps you find the perfect brand name for your new venture.,https://ph-files.imgix.net/2d767c4d-2c7b-4d73-907c-204dea89df9c.png?auto=format,2026-02-13T08:01:00Z,0,5,8,4,6,1,3,7,"While demonstrating good speed and low initial risk for testing, the product lacks significant market potential as a standalone blitzscalable entity, strong network effects, and clear hyper-growth mechanisms characteristic of successful blitzscaling ventures.",2026-02-13T10:34:10.914Z,2026-02-13T10:34:10.914Z
4f797c4f-7263-4622-a326-95bfbdee658b,1075135,Mileage Journal,Professional mileage logging with Siri & CarPlay,"Mileage Journal focuses on reliability, privacy, and real-world compliance. Unlike many mileage apps, all data is stored locally and synced only via iCloud — no accounts, no servers, no third-party tracking. It supports automatic GPS logging, Siri shortcuts, and CarPlay for hands-free use, while still allowing full manual control when needed. Designed for professionals who want a simple, trustworthy mileage log without subscriptions or data harvesting.",https://ph-files.imgix.net/4046f045-03c9-4b8f-8d66-9405d3e584b6.jpeg?auto=format,2026-02-09T08:01:00Z,0,5,4,7,9,0,3,9,"Mileage Journal demonstrates strong product-market fit and excellent risk management through its architecture, but lacks the hyper-growth potential, network effects, or emphasis on pure speed typically associated with Blitzscaling.",2026-02-09T08:43:20.690Z,2026-02-09T08:43:20.690Z
